"word","in documents","total","in class (JobPostings)","in class (Tweets)"
"action_nestle_rt",1.0,1.0,0.0,1.0
"action_nestle_sales",1.0,1.0,0.0,1.0
"action_nestle_samarjamal",1.0,1.0,0.0,1.0
"action_nestle_sandra",1.0,1.0,0.0,1.0
"action_nestle_sarah",1.0,1.0,0.0,1.0
"action_nestle_sayinggoodbyeuk",1.0,1.0,0.0,1.0
"action_nestle_scratch",1.0,1.0,0.0,1.0
"action_nestle_screwyourdayjob",1.0,1.0,0.0,1.0
"action_nestle_see",1.0,2.0,0.0,2.0
"action_nestle_shivanishah",1.0,1.0,0.0,1.0
"action_nestle_simonecas",1.0,1.0,0.0,1.0
"action_nestle_slone",1.0,1.0,0.0,1.0
"action_nestle_socialshadow",1.0,1.0,0.0,1.0
"action_nestle_st",1.0,1.0,0.0,1.0
"action_nestle_starting",1.0,2.0,0.0,2.0
"action_nestle_stun",1.0,1.0,0.0,1.0
"action_nestle_tallulahm",1.0,1.0,0.0,1.0
"action_nestle_tgcccfl",1.0,1.0,0.0,1.0
"action_nestle_thematthewkeys",1.0,1.0,0.0,1.0
"action_nestle_thenasta",1.0,1.0,0.0,1.0
"action_nestle_thinking",1.0,1.0,0.0,1.0
"action_nestle_tnewmstweet",1.0,2.0,0.0,2.0
"action_nestle_top",1.0,1.0,0.0,1.0
"action_nestle_twinklesantos",1.0,1.0,0.0,1.0
"action_nestle_twtnman",1.0,1.0,0.0,1.0
"action_nestle_tyroga",1.0,1.0,0.0,1.0
"action_nestle_video",1.0,1.0,0.0,1.0
"action_nestle_visit",1.0,1.0,0.0,1.0
"action_nestle_watch",1.0,1.0,0.0,1.0
"action_nestle_water",1.0,2.0,0.0,2.0
"action_nestle_wcpo",1.0,1.0,0.0,1.0
"action_nestle_webmd",1.0,1.0,0.0,1.0
"action_nestle_whoopwhoop",1.0,1.0,0.0,1.0
"action_nestle_whoozqueen",1.0,1.0,0.0,1.0
"action_nestle_willrun",1.0,1.0,0.0,1.0
"action_nestle_willywithay",1.0,1.0,0.0,1.0
"action_nestle_winewhineblog",1.0,1.0,0.0,1.0
"action_nestle_wmur",1.0,1.0,0.0,1.0
"action_nestle_wondered",1.0,2.0,0.0,2.0
"action_nestle_work",1.0,1.0,0.0,1.0
"action_nestle_worldrss",1.0,1.0,0.0,1.0
"action_nestle_worldvisionaus",1.0,1.0,0.0,1.0
"action_nestle_wouldnâ",1.0,1.0,0.0,1.0
"action_nestle_wxyzdetroit",1.0,1.0,0.0,1.0
"action_nestle_year",1.0,1.0,0.0,1.0
"action_pfizer_news",1.0,122.0,0.0,122.0
"action_plan_tackle",1.0,3.0,0.0,3.0
"action_plan_work",1.0,15.0,0.0,15.0
"action_plans_restore",1.0,1.0,0.0,1.0
"action_revitalize_research",1.0,1.0,0.0,1.0
"action_schechter_mrk",1.0,2.0,0.0,2.0
"action_strong_agreement",1.0,1.0,0.0,1.0
"action_take_tackle",1.0,10.0,0.0,10.0
"actioncounts_actioncounts_false",1.0,1.0,0.0,1.0
"actioncounts_actioncounts_golden",1.0,1.0,0.0,1.0
"actioncounts_false_finalized",1.0,1.0,0.0,1.0
"actioncounts_golden_information",1.0,1.0,0.0,1.0
"actionforwomenshealth_false_finalized",1.0,1.0,0.0,1.0
"actions_see_http",1.0,1.0,0.0,1.0
"active_aging_population",1.0,2.0,0.0,2.0
"active_health_yogurt",1.0,1.0,0.0,1.0
"active_investor_managing",1.0,1.0,0.0,1.0
"active_kids_athletics",1.0,2.0,0.0,2.0
"active_life_http",1.0,1.0,0.0,1.0
"active_philanthropists_downturn",1.0,1.0,0.0,1.0
"active_role_annual",1.0,1.0,0.0,1.0
"active_role_philanthropy",1.0,1.0,0.0,1.0
"active_sedentary_nins",1.0,1.0,0.0,1.0
"activehealth_false_finalized",1.0,3.0,0.0,3.0
"activia_brand_enable",1.0,1.0,0.0,1.0
"activia_fruit_bottom",1.0,2.0,0.0,2.0
"activia_jamie_lee",1.0,1.0,0.0,1.0
"activida_aims_preserve",1.0,2.0,0.0,2.0
"activida_project_promote",1.0,1.0,0.0,1.0
"activism_analyst_http",1.0,1.0,0.0,1.0
"activities_americas_http",1.0,1.0,0.0,1.0
"activities_countries_http",1.0,2.0,0.0,2.0
"activities_country_including",1.0,1.0,0.0,1.0
"activities_elderly_help",1.0,1.0,0.0,1.0
"activities_event_http",1.0,1.0,0.0,1.0
"activities_global_community",1.0,1.0,0.0,1.0
"activities_http_co",1.0,1.0,0.0,1.0
"activities_medical_skin",1.0,1.0,0.0,1.0
"activities_philippines_include",1.0,1.0,0.0,1.0
"activities_strong_profitable",1.0,1.0,0.0,1.0
"activities_tackle_child",1.0,1.0,0.0,1.0
"activity_amp_diet",1.0,1.0,0.0,1.0
"activity_available_http",1.0,1.0,0.0,1.0
"activity_buyers_sellers",1.0,1.0,0.0,1.0
"activity_cause_bleeding",1.0,1.0,0.0,1.0
"activity_citi_gardens",1.0,2.0,0.0,2.0
"activity_depends_age",1.0,1.0,0.0,1.0
"activity_driving_market",1.0,1.0,0.0,1.0
"activity_eruption_merapi",1.0,1.0,0.0,1.0
"activity_give_tremendous",1.0,2.0,0.0,2.0
"activity_glance_barclays",1.0,1.0,0.0,1.0
"activity_great_part",1.0,1.0,0.0,1.0
"activity_grew_fastest",1.0,1.0,0.0,1.0
"activity_help_body",1.0,1.0,0.0,1.0
"activity_http_bit",1.0,1.0,0.0,1.0
"activity_http_co",1.0,5.0,0.0,5.0
"activity_http_su",1.0,1.0,0.0,1.0
"activity_improving_margins",1.0,1.0,0.0,1.0
"activity_industrial_sector",1.0,1.0,0.0,1.0
"activity_learn_progressmakers",1.0,1.0,0.0,1.0
"activity_lives_nins",1.0,1.0,0.0,1.0
"activity_months_http",1.0,1.0,0.0,1.0
"activity_nins_false",1.0,1.0,0.0,1.0
"activity_novel_alk",1.0,1.0,0.0,1.0
"activity_obesity_prevention",1.0,1.0,0.0,1.0
"activity_picked_severe",1.0,1.0,0.0,1.0
"activity_see_engaged",1.0,1.0,0.0,1.0
"activity_tech_sector",1.0,1.0,0.0,1.0
"activity_trends_http",1.0,1.0,0.0,1.0
"activity_uk_amp",1.0,3.0,0.0,3.0
"activity_uk_http",1.0,1.0,0.0,1.0
"activity_wealth_creation",1.0,1.0,0.0,1.0
"activity_went_steadily",1.0,1.0,0.0,1.0
"actors_ngos_front",1.0,1.0,0.0,1.0
"actually_ask_people",1.0,1.0,0.0,1.0
"actually_looks_citivolunteers",1.0,1.0,0.0,1.0
"actually_take_medication",1.0,1.0,0.0,1.0
"actually_work_http",1.0,1.0,0.0,1.0
"acxs_false_finalized",1.0,1.0,0.0,1.0
"acyd_false_finalized",1.0,1.0,0.0,1.0
"ad_youtube_award",1.0,1.0,0.0,1.0
"adam_draining_pakistan",1.0,1.0,0.0,1.0
"adam_drewnowski_developing",1.0,1.0,0.0,1.0
"adam_gilbert_discusses",1.0,2.0,0.0,2.0
"adam_gilbert_mixes",1.0,1.0,0.0,1.0
"adam_gilbert_think",1.0,2.0,0.0,2.0
"adam_schechter_action",1.0,1.0,0.0,1.0
"adan_isamail_former",1.0,1.0,0.0,1.0
"adapt_http_co",1.0,1.0,0.0,1.0
"adapter_agm_false",1.0,1.0,0.0,1.0
"adapts_development_accordingly",1.0,1.0,0.0,1.0
"add_developed_market",1.0,1.0,0.0,1.0
"add_manufacturing_capacity",1.0,1.0,0.0,1.0
"add_value_community",1.0,2.0,0.0,2.0
"added_unique_print",1.0,1.0,0.0,1.0
"address_child_labour",1.0,2.0,0.0,2.0
"address_country_common",1.0,1.0,0.0,1.0
"address_deficiencies_region",1.0,1.0,0.0,1.0
"address_fundamental_landscape",1.0,1.0,0.0,1.0
"address_health_issues",1.0,13.0,0.0,13.0
"address_health_underserved",1.0,2.0,0.0,2.0
"address_issue_http",1.0,1.0,0.0,1.0
"address_issues_assure",1.0,1.0,0.0,1.0
"address_micronutrient_deficiencies",1.0,1.0,0.0,1.0
"address_problems_community",1.0,2.0,0.0,2.0
"address_psoriasis_empower",1.0,1.0,0.0,1.0
"address_underlying_barriers",1.0,1.0,0.0,1.0
"addresses_company_voluntary",1.0,1.0,0.0,1.0
"addressing_cancer_latino",1.0,1.0,0.0,1.0
"addressing_child_labour",1.0,1.0,0.0,1.0
"addressing_global_health",1.0,1.0,0.0,1.0
"addressing_health_care",1.0,2.0,0.0,2.0
"addressing_health_issues",1.0,22.0,0.0,22.0
"addressing_malnutrition_nestlé",1.0,1.0,0.0,1.0
"adds_adviser_team",1.0,2.0,0.0,2.0
"adele_gulfo_gulfoa",1.0,9.0,0.0,9.0
"adele_gulfo_honored",1.0,3.0,0.0,3.0
"adelphiu_sept_http",1.0,1.0,0.0,1.0
"adelson_knows_thing",1.0,1.0,0.0,1.0
"adfd_pz_eforeducation",1.0,1.0,0.0,1.0
"adhd_affects_children",1.0,2.0,0.0,2.0
"adhd_awareness_month",1.0,2.0,0.0,2.0
"adhere_healthy_lifestyle",1.0,2.0,0.0,2.0
"adhere_recommended_patterns",1.0,1.0,0.0,1.0
"adherence_active_aging",1.0,2.0,0.0,2.0
"adherence_childhood_immunization",1.0,1.0,0.0,1.0
"adherence_integrated_health",1.0,2.0,0.0,2.0
"adherence_learn_http",1.0,1.0,0.0,1.0
"adherence_medicines_major",1.0,2.0,0.0,2.0
"adherence_monitoring_http",1.0,1.0,0.0,1.0
"adherence_valueofmeds_http",1.0,3.0,0.0,3.0
"adhwou_false_finalized",1.0,2.0,0.0,2.0
"adie_http_co",1.0,1.0,0.0,1.0
"adipose_tissue_generates",1.0,1.0,0.0,1.0
"adjusted_profit_hot",1.0,1.0,0.0,1.0
"admin_http_co",1.0,1.0,0.0,1.0
"admired_company_consumer",1.0,1.0,0.0,1.0
"admired_consumer_food",1.0,1.0,0.0,1.0
"admit_wrongdoing_report",1.0,1.0,0.0,1.0
"adna_ismail_tedxrc",1.0,1.0,0.0,1.0
"adnan_member_motley",1.0,1.0,0.0,1.0
"adolescent_school_health",1.0,2.0,0.0,2.0
"adolescents_http_co",1.0,1.0,0.0,1.0
"adopt_healthier_habits",1.0,1.0,0.0,1.0
"adopt_healthier_hydration",1.0,2.0,0.0,2.0
"adopt_healthy_diet",1.0,2.0,0.0,2.0
"adoption_amp_realise",1.0,1.0,0.0,1.0
"adpge_false_finalized",1.0,1.0,0.0,1.0
"adr_depositary_au",1.0,1.0,0.0,1.0
"adthzu_false_finalized",1.0,1.0,0.0,1.0
"adult_vaccination_rates",1.0,2.0,0.0,2.0
"adults_find_good",1.0,2.0,0.0,2.0
"adults_hiv_http",1.0,1.0,0.0,1.0
"adults_http_co",1.0,2.0,0.0,2.0
"adults_suffer_insomnia",1.0,1.0,0.0,1.0
"adults_virtuous_circle",1.0,4.0,0.0,4.0
"adults_years_age",1.0,1.0,0.0,1.0
"advance_ambition_expand",1.0,1.0,0.0,1.0
"advance_cancer_research",1.0,1.0,0.0,1.0
"advance_celebrate_innovation",1.0,2.0,0.0,2.0
"advance_danone_ambition",1.0,1.0,0.0,1.0
"advance_knowledge_abt",1.0,1.0,0.0,1.0
"advance_stage_healthcare",1.0,1.0,0.0,1.0
"advance_synthetic_biology",1.0,1.0,0.0,1.0
"advanced_bc_info",1.0,1.0,0.0,1.0
"advanced_care_model",1.0,1.0,0.0,1.0
"advanced_kidney_cancer",1.0,1.0,0.0,1.0
"advanced_melanoma_http",1.0,1.0,0.0,1.0
"advanced_stages_report",1.0,1.0,0.0,1.0
"advances_http_co",1.0,1.0,0.0,1.0
"advancing_broad_development",1.0,1.0,0.0,1.0
"advancing_research_cancer",1.0,1.0,0.0,1.0
"advantage_http_co",1.0,1.0,0.0,1.0
"advantage_market_conditions",1.0,1.0,0.0,1.0
"adventure_playground_building",1.0,1.0,0.0,1.0
"adventurous_food_http",1.0,2.0,0.0,2.0
"advertisers_globe_according",1.0,1.0,0.0,1.0
"advertising_campaign_sponsorship",1.0,1.0,0.0,1.0
"advice_business_owners",1.0,1.0,0.0,1.0
"advice_citi_work",1.0,1.0,0.0,1.0
"advice_entrepreneurs_finding",1.0,1.0,0.0,1.0
"advice_helpful_hints",1.0,1.0,0.0,1.0
"advice_making_content",1.0,1.0,0.0,1.0
"advice_mentor_self",1.0,1.0,0.0,1.0
"advice_professional_women",1.0,1.0,0.0,1.0
"advice_putting_employee",1.0,1.0,0.0,1.0
"advice_steps_take",1.0,1.0,0.0,1.0
"advil_congestion_relief",1.0,2.0,0.0,2.0
"advise_children_learn",1.0,1.0,0.0,1.0
"adviser_team_working",1.0,2.0,0.0,2.0
"advisory_proud_finalist",1.0,1.0,0.0,1.0
"advocacy_organization_donate",1.0,1.0,0.0,1.0
"advocate_alan_arnette",1.0,1.0,0.0,1.0
"advocates_health_experts",1.0,1.0,0.0,1.0
"advocates_speak_sentinel",1.0,1.0,0.0,1.0
"ae_false_finalized",1.0,1.0,0.0,1.0
"ae_http_bit",1.0,1.0,0.0,1.0
"aeddt_lxm_citigroup",1.0,1.0,0.0,1.0
"aegm_socent_sustainability",1.0,1.0,0.0,1.0
"aero_yoghurts_false",1.0,1.0,0.0,1.0
"aesthetic_dermatology_assets",1.0,4.0,0.0,4.0
"aetna_charter_healthcare",1.0,1.0,0.0,1.0
"afe_false_finalized",1.0,1.0,0.0,1.0
"affairs_communications_named",1.0,1.0,0.0,1.0
"affairs_daily_routine",1.0,1.0,0.0,1.0
"affairs_edskyler_joined",1.0,1.0,0.0,1.0
"affairs_false_finalized",1.0,1.0,0.0,1.0
"affairs_golden_action",1.0,1.0,0.0,1.0
"affairs_http_bit",1.0,1.0,0.0,1.0
"affairs_http_citi",1.0,1.0,0.0,1.0
"affairs_pfizer_oncology",1.0,1.0,0.0,1.0
"affairs_worldwide_communications",1.0,1.0,0.0,1.0
"affected_crisis_greece",1.0,1.0,0.0,1.0
"affected_markets_said",1.0,1.0,0.0,1.0
"affected_medicalnutrition_false",1.0,1.0,0.0,1.0
"affected_withdrawal_nestle",1.0,4.0,0.0,4.0
"affecting_approximately_gt",1.0,1.0,0.0,1.0
"affecting_child_development",1.0,1.0,0.0,1.0
"affecting_food_prices",1.0,2.0,0.0,2.0
"affecting_gt_people",1.0,1.0,0.0,1.0
"affects_children_visit",1.0,2.0,0.0,2.0
"affects_labour_productivity",1.0,1.0,0.0,1.0
"affects_million_americans",1.0,1.0,0.0,1.0
"affects_mostly_women",1.0,1.0,0.0,1.0
"affinity_networks_countries",1.0,1.0,0.0,1.0
"affirming_pfe_conducts",1.0,2.0,0.0,2.0
"affirms_citigroup_commercial",1.0,1.0,0.0,1.0
"affordable_alternative_payday",1.0,1.0,0.0,1.0
"affordable_false_finalized",1.0,1.0,0.0,1.0
"affordable_golden_information",1.0,1.0,0.0,1.0
"affordable_housing_education",1.0,2.0,0.0,2.0
"affordable_housing_http",1.0,1.0,0.0,1.0
"affordable_housing_preservation",1.0,1.0,0.0,1.0
"affordable_lender_cpc",1.0,1.0,0.0,1.0
"affordable_nins_false",1.0,1.0,0.0,1.0
"affordable_nins_golden",1.0,1.0,0.0,1.0
"affordable_pocket_costs",1.0,1.0,0.0,1.0
"affordablehousing_successstory_citi",1.0,1.0,0.0,1.0
"afgjkbj_progressmakers_false",1.0,1.0,0.0,1.0
"afgjkbj_progressmakers_golden",1.0,1.0,0.0,1.0
"afib_common_sustained",1.0,2.0,0.0,2.0
"afmhv_false_finalized",1.0,1.0,0.0,1.0
"aforeclosure_review_system",1.0,1.0,0.0,1.0
"afraid_chilli_http",1.0,1.0,0.0,1.0
"africa_business_summit",1.0,1.0,0.0,1.0
"africa_dakar_senegal",1.0,1.0,0.0,1.0
"africa_fortify_maggi",1.0,1.0,0.0,1.0
"africa_forum_http",1.0,1.0,0.0,1.0
"africa_fun_taste",1.0,2.0,0.0,2.0
"africa_http_co",1.0,5.0,0.0,5.0
"africa_http_pfizer",1.0,1.0,0.0,1.0
"africa_http_twurl",1.0,1.0,0.0,1.0
"africa_nairobi_kenya",1.0,1.0,0.0,1.0
"africa_nestlecsv_forum",1.0,1.0,0.0,1.0
"africa_raise_awareness",1.0,1.0,0.0,1.0
"africa_rebuffs_cameron",1.0,1.0,0.0,1.0
"africa_resources_foreign",1.0,1.0,0.0,1.0
"africa_winner_citicma",1.0,1.0,0.0,1.0
"africacncl_org_false",1.0,1.0,0.0,1.0
"african_children_nutritional",1.0,1.0,0.0,1.0
"african_farmers_poverty",1.0,1.0,0.0,1.0
"africanchildday_http_co",1.0,1.0,0.0,1.0
"africourier_read_action",1.0,1.0,0.0,1.0
"afsjb_false_finalized",1.0,1.0,0.0,1.0
"afternoon_snack_http",1.0,1.0,0.0,1.0
"afws_false_finalized",1.0,1.0,0.0,1.0
"afynsskmm_ftcitiawards_false",1.0,1.0,0.0,1.0
"afynsskmm_ftcitiawards_golden",1.0,1.0,0.0,1.0
"afzik_false_finalized",1.0,1.0,0.0,1.0
"afzik_golden_information",1.0,1.0,0.0,1.0
"ag_hccpxob_false",1.0,1.0,0.0,1.0
"agdesignnetwork_pfizer_news",1.0,1.0,0.0,1.0
"agdgh_bm_citigroup",1.0,1.0,0.0,1.0
"age_friendly_communities",1.0,1.0,0.0,1.0
"age_http_co",1.0,2.0,0.0,2.0
"age_learn_http",1.0,1.0,0.0,1.0
"age_learn_steps",1.0,2.0,0.0,2.0
"age_meets_primary",1.0,1.0,0.0,1.0
"age_older_http",1.0,1.0,0.0,1.0
"age_outnumber_children",1.0,1.0,0.0,1.0
"age_projected_increase",1.0,1.0,0.0,1.0
"aged_globally_growing",1.0,2.0,0.0,2.0
"ageing_experience_spain",1.0,1.0,0.0,1.0
"ageing_faster_expected",1.0,1.0,0.0,1.0
"ageing_help_reduce",1.0,1.0,0.0,1.0
"agenceangie_catalystinc_forbeswoman",1.0,1.0,0.0,1.0
"agency_develop_understanding",1.0,1.0,0.0,1.0
"agent_http_co",1.0,1.0,0.0,1.0
"agents_see_works",1.0,1.0,0.0,1.0
"aggressive_global_loan",1.0,1.0,0.0,1.0
"agile_working_help",1.0,1.0,0.0,1.0
"agility_amp_openness",1.0,1.0,0.0,1.0
"aging_boost_age",1.0,1.0,0.0,1.0
"aging_htlgifestival_http",1.0,2.0,0.0,2.0
"aging_http_co",1.0,5.0,0.0,5.0
"aging_iagg_false",1.0,2.0,0.0,2.0
"aging_letsgetold_http",1.0,1.0,0.0,1.0
"aging_population_letsgetold",1.0,2.0,0.0,2.0
"aging_population_survey",1.0,1.0,0.0,1.0
"aging_rachaelrayshow_http",1.0,1.0,0.0,1.0
"agitates_buybacks_strategy",1.0,2.0,0.0,2.0
"agm_false_finalized",1.0,10.0,0.0,10.0
"agm_golden_information",1.0,1.0,0.0,1.0
"agmuseum_false_finalized",1.0,1.0,0.0,1.0
"agmuseum_golden_action",1.0,1.0,0.0,1.0
"agmuseum_help_kids",1.0,2.0,0.0,2.0
"agmv_rt_find",1.0,2.0,0.0,2.0
"agmv_rt_tips",1.0,2.0,0.0,2.0
"agoodopinion_nestle_nan",1.0,1.0,0.0,1.0
"agrawal_http_co",1.0,1.0,0.0,1.0
"agrawal_womendeliver_wraglobal",1.0,1.0,0.0,1.0
"agre_http_co",1.0,1.0,0.0,1.0
"agree_access_water",1.0,1.0,0.0,1.0
"agree_woman_die",1.0,2.0,0.0,2.0
"agreed_form_partnership",1.0,1.0,0.0,1.0
"agreed_rt_mahesh",1.0,1.0,0.0,1.0
"agreement_agriculture_amp",1.0,1.0,0.0,1.0
"agreement_create_exclusive",1.0,1.0,0.0,1.0
"agreement_health_safety",1.0,1.0,0.0,1.0
"agreement_http_bit",1.0,1.0,0.0,1.0
"agreement_pfizer_develop",1.0,1.0,0.0,1.0
"agreement_pfizer_http",1.0,1.0,0.0,1.0
"agreement_resolve_private",1.0,1.0,0.0,1.0
"agreement_starbucks_advance",1.0,1.0,0.0,1.0
"agreements_align_opicgov",1.0,1.0,0.0,1.0
"agreements_derivatives_amp",1.0,1.0,0.0,1.0
"agrees_buy_securities",1.0,2.0,0.0,2.0
"agri_big_thanks",1.0,1.0,0.0,1.0
"agricultural_activity_eruption",1.0,1.0,0.0,1.0
"agricultural_development_http",1.0,1.0,0.0,1.0
"agricultural_growth_http",1.0,1.0,0.0,1.0
"agricultural_initiative_nestlé",1.0,1.0,0.0,1.0
"agricultural_production_http",1.0,1.0,0.0,1.0
"agricultural_productivity_talked",1.0,1.0,0.0,1.0
"agricultural_water_management",1.0,1.0,0.0,1.0
"agriculture_amp_industry",1.0,1.0,0.0,1.0
"agriculture_food_systems",1.0,2.0,0.0,2.0
"agriculture_project_won",1.0,1.0,0.0,1.0
"agriculture_rioplus_http",1.0,1.0,0.0,1.0
"agriculture_writes_global",1.0,1.0,0.0,1.0
"ahcc_http_co",1.0,1.0,0.0,1.0
"ahead_false_finalized",1.0,1.0,0.0,1.0
"ahead_rt_scottpoynton",1.0,1.0,0.0,1.0
"ahead_schedule_citigroup",1.0,1.0,0.0,1.0
"ahead_schedule_http",1.0,1.0,0.0,1.0
"ahead_sochi_olympic",1.0,1.0,0.0,1.0
"ahead_summit_http",1.0,1.0,0.0,1.0
"ahek_lj_danone",1.0,2.0,0.0,2.0
"ahrajuid_false_finalized",1.0,1.0,0.0,1.0
"ahvzusgnx_false_finalized",1.0,1.0,0.0,1.0
"ahx_stva_false",1.0,1.0,0.0,1.0
"ahzkk_false_finalized",1.0,1.0,0.0,1.0
"ai_cbou_false",1.0,1.0,0.0,1.0
"ai_kekz_false",1.0,1.0,0.0,1.0
"ai_kekz_golden",1.0,1.0,0.0,1.0
"aid_follow_http",1.0,1.0,0.0,1.0
"aid_healthy_aging",1.0,1.0,0.0,1.0
"aid_help_csv",1.0,1.0,0.0,1.0
"aid_http_co",1.0,1.0,0.0,1.0
"aid_organisations_fiona",1.0,1.0,0.0,1.0
"aided_antarctic_rescue",1.0,1.0,0.0,1.0
"aig_ceo_hank",1.0,1.0,0.0,1.0
"aikecalb_social_innovation",1.0,1.0,0.0,1.0
"aim_advancing_research",1.0,1.0,0.0,1.0
"aim_generate_jobs",1.0,1.0,0.0,1.0
"aim_pioneer_nutritional",1.0,1.0,0.0,1.0
"aim_world_leader",1.0,2.0,0.0,2.0
"aimed_returning_activities",1.0,1.0,0.0,1.0
"aimed_serving_empowering",1.0,1.0,0.0,1.0
"aiming_achieve_sustainable",1.0,1.0,0.0,1.0
"aims_help_http",1.0,2.0,0.0,2.0
"aims_help_women",1.0,2.0,0.0,2.0
"aims_improve_health",1.0,2.0,0.0,2.0
"aims_minimise_environmental",1.0,1.0,0.0,1.0
"aims_preserve_older",1.0,2.0,0.0,2.0
"aims_prevent_million",1.0,1.0,0.0,1.0
"aims_provide_safe",1.0,2.0,0.0,2.0
"aims_reduce_waste",1.0,1.0,0.0,1.0
"air_popped_popcorn",1.0,2.0,0.0,2.0
"airisvett_great_work",1.0,1.0,0.0,1.0
"airs_nite_pm",1.0,1.0,0.0,1.0
"ais_false_finalized",1.0,1.0,0.0,1.0
"aixpc_false_finalized",1.0,1.0,0.0,1.0
"ajeivd_hac_womenandco",1.0,1.0,0.0,1.0
"ajflb_false_finalized",1.0,1.0,0.0,1.0
"ajmo_false_finalized",1.0,1.0,0.0,1.0
"ajouteront_dans_le",1.0,1.0,0.0,1.0
"ajw_false_finalized",1.0,1.0,0.0,1.0
"ak_nestlecare_information",1.0,1.0,0.0,1.0
"ak_vuze_false",1.0,1.0,0.0,1.0
"aka_hypertension_false",1.0,1.0,0.0,1.0
"aka_hypertension_pfizer",1.0,1.0,0.0,1.0
"akeap_false_finalized",1.0,1.0,0.0,1.0
"aksi_pembuatan_lubang",1.0,2.0,0.0,2.0
"akskkgnh_false_finalized",1.0,1.0,0.0,1.0
"akzkggs_false_finalized",1.0,1.0,0.0,1.0
"alan_arnette_caregiver",1.0,1.0,0.0,1.0
"alan_arnette_presentation",1.0,1.0,0.0,1.0
"albert_dunne_addressing",1.0,2.0,0.0,2.0
"albert_dunne_ghf",1.0,2.0,0.0,2.0
"albert_museum_http",1.0,1.0,0.0,1.0
"aldtqe_false_finalized",1.0,1.0,0.0,1.0
"alerehealth_proud_supporter",1.0,1.0,0.0,1.0
"alert_asia_false",1.0,1.0,0.0,1.0
"alert_fy_false",1.0,1.0,0.0,1.0
"alert_system_tracks",1.0,1.0,0.0,1.0
"alerts_http_co",1.0,3.0,0.0,3.0
"alexandercarwin_voluntarily_recalled",1.0,1.0,0.0,1.0
"alexthelatina_voluntarily_recalled",1.0,1.0,0.0,1.0
"alfmidatlantic_conditions_get",1.0,1.0,0.0,1.0
"algeria_young_people",1.0,1.0,0.0,1.0
"alhpazkzui_false_finalized",1.0,1.0,0.0,1.0
"ali_msd_pres",1.0,1.0,0.0,1.0
"alibaba_secures_billion",1.0,1.0,0.0,1.0
"aliden_want_know",1.0,1.0,0.0,1.0
"align_opicgov_amp",1.0,1.0,0.0,1.0
"aligns_core_business",1.0,1.0,0.0,1.0
"alint_evaluate_molecular",1.0,1.0,0.0,1.0
"alixwiltonregan_believe_access",1.0,1.0,0.0,1.0
"alj_hde_progressmakers",1.0,2.0,0.0,2.0
"alk_inhibitor_green",1.0,1.0,0.0,1.0
"allaboutjobs_false_finalized",1.0,1.0,0.0,1.0
"allafrica_false_finalized",1.0,1.0,0.0,1.0
"allafrica_golden_information",1.0,1.0,0.0,1.0
"allen_pfizer_global",1.0,1.0,0.0,1.0
"allergies_http_co",1.0,2.0,0.0,2.0
"allergies_medical_division",1.0,1.0,0.0,1.0
"allergy_amp_asthma",1.0,2.0,0.0,2.0
"allergy_cow_milk",1.0,1.0,0.0,1.0
"allergy_foundation_launch",1.0,2.0,0.0,2.0
"allergy_treatments_false",1.0,1.0,0.0,1.0
"allevents_htm_false",1.0,1.0,0.0,1.0
"allevents_quarter_sales",1.0,1.0,0.0,1.0
"alleviating_poverty_boosting",1.0,1.0,0.0,1.0
"alliance_college_ready",1.0,1.0,0.0,1.0
"alliance_lupus_discuss",1.0,2.0,0.0,2.0
"alliance_mbcalliance_learn",1.0,2.0,0.0,2.0
"alliance_youth_working",1.0,1.0,0.0,1.0
"allnewsfeatures_htm_false",1.0,1.0,0.0,1.0
"allow_capable_investing",1.0,1.0,0.0,1.0
"allow_holiday_delay",1.0,1.0,0.0,1.0
"allowed_company_grow",1.0,1.0,0.0,1.0
"allows_businesses_turn",1.0,1.0,0.0,1.0
"alopqwc_gw_false",1.0,1.0,0.0,1.0
"aloysius_supports_danone",1.0,1.0,0.0,1.0
"alpha_bank_trade",1.0,1.0,0.0,1.0
"als_uwgqbs_false",1.0,1.0,0.0,1.0
"alternative_payday_loans",1.0,1.0,0.0,1.0
"alternatives_animal_health",1.0,1.0,0.0,1.0
"alu_false_finalized",1.0,1.0,0.0,1.0
"alum_asks_mayor",1.0,1.0,0.0,1.0
"alvareteoc_netherlands_danoontje",1.0,1.0,0.0,1.0
"alwzpydubb_false_finalized",1.0,1.0,0.0,1.0
"alwzpydubb_golden_information",1.0,1.0,0.0,1.0
"alyssa_milano_false",1.0,1.0,0.0,1.0
"alyssa_milano_voluntarily",1.0,1.0,0.0,1.0
"alzheimer_advocate_alan",1.0,1.0,0.0,1.0
"alzheimer_discuss_adam",1.0,1.0,0.0,1.0
"alzheimer_disease_clinical",1.0,1.0,0.0,1.0
"alzheimer_disease_http",1.0,1.0,0.0,1.0
"alzheimer_headed_las",1.0,1.0,0.0,1.0
"alzheimer_patients_http",1.0,1.0,0.0,1.0
"alzheimer_vascular_dementia",1.0,1.0,0.0,1.0
"ama_foundation_recognizes",1.0,2.0,0.0,2.0
"amanda_library_building",1.0,1.0,0.0,1.0
"amaya_maria_clarificación",1.0,1.0,0.0,1.0
"amazing_day_citivolunteers",1.0,1.0,0.0,1.0
"amazing_example_corporate",1.0,1.0,0.0,1.0
